learner_id,question_id,question_type,subskill,difficulty_level,response_time,attempt_count,correct_or_incorrect,hint_requested,session_number,timestamp,error_pattern,repeated_mistake,simulated_progress
L097,Q-REA-2-021,reading,dialogue,medium,42.223,3,0,0,6,2025-01-17T15:50:00,detail retrieval error,0,0.261
L097,Q-VOC-2-071,vocabulary,separable verbs,medium,16.589,2,1,0,6,2025-01-17T09:45:00,,0,0.2651
L097,Q-VOC-1-036,vocabulary,daily verbs,easy,13.38,1,1,0,6,2025-01-16T10:40:00,,0,0.2691
L097,Q-REA-2-057,reading,detail retrieval,medium,36.088,1,1,0,6,2025-01-17T10:59:00,,0,0.2731
L097,Q-REA-2-033,reading,short passage,medium,44.735,2,0,1,7,2025-01-17T16:57:00,instruction parsing error,0,0.2771
L097,Q-REA-2-038,reading,instructions,medium,56.085,1,1,0,7,2025-01-17T14:28:00,,0,0.2811
L097,Q-REA-2-059,reading,dialogue,medium,48.907,2,0,0,7,2025-01-17T09:39:00,detail retrieval error,0,0.2851
L097,Q-VOC-3-020,vocabulary,daily verbs,hard,21.29,2,0,1,7,2025-01-17T12:36:00,false-friend translation error,0,0.2892
L097,Q-GRA-3-050,grammar,modal verbs,hard,58.974,3,1,1,7,2025-01-18T13:00:00,slow but correct response,0,0.2932
L097,Q-REA-2-059,reading,short passage,easy,93.069,4,0,1,7,2025-01-19T12:38:00,instruction parsing error,1,0.2972
L097,Q-REA-2-070,reading,dialogue,medium,37.298,3,0,1,7,2025-01-19T16:46:00,main-idea misinterpretation,0,0.3012
L097,Q-REA-2-013,reading,instructions,medium,43.989,5,0,0,7,2025-01-19T15:45:00,detail retrieval error,0,0.3052
L097,Q-VOC-3-044,vocabulary,daily verbs,hard,26.018,2,0,0,7,2025-01-18T13:35:00,article-gender association error,0,0.3092
L097,Q-REA-3-025,reading,instructions,hard,68.731,1,1,1,7,2025-01-18T11:24:00,,0,0.3133
L097,Q-REA-2-013,reading,short passage,medium,60.644,3,0,0,8,2025-01-19T16:18:00,detail retrieval error,1,0.3173
L097,Q-REA-2-013,reading,detail retrieval,hard,66.551,1,0,0,8,2025-01-17T15:24:00,instruction parsing error,1,0.3213
L097,Q-REA-2-047,reading,dialogue,medium,70.707,1,1,1,8,2025-01-19T13:24:00,,0,0.3253
L097,Q-LIS-2-054,listening,dictation,medium,70.08,3,0,1,8,2025-01-20T12:08:00,dialogue detail omission,0,0.3293
L097,Q-REA-2-013,reading,detail retrieval,easy,38.532,3,0,1,8,2025-01-21T14:58:00,instruction parsing error,1,0.3333
L097,Q-REA-2-013,reading,detail retrieval,medium,78.628,3,0,0,8,2025-01-19T17:00:00,instruction parsing error,1,0.3373
L097,Q-REA-3-048,reading,dialogue,hard,59.427,3,0,1,8,2025-01-20T09:21:00,main-idea misinterpretation,0,0.3414
L097,Q-GRA-3-027,grammar,modal verbs,hard,42.544,1,1,0,8,2025-01-19T16:11:00,,0,0.3454
L097,Q-GRA-3-075,grammar,cases,hard,43.246,2,1,1,9,2025-01-21T15:43:00,,0,0.3494
L097,Q-VOC-2-054,vocabulary,false friends,medium,36.696,1,0,1,9,2025-01-21T17:36:00,article-gender association error,0,0.3534
L097,Q-GRA-4-017,grammar,cases,advanced,72.23,1,1,1,9,2025-01-20T10:52:00,slow but correct response,0,0.3574
L097,Q-LIS-3-037,listening,chapter audio,hard,66.879,3,1,0,9,2025-01-20T11:17:00,,0,0.3614
L097,Q-VOC-3-048,vocabulary,false friends,hard,27.754,2,0,1,9,2025-01-24T11:07:00,vocabulary recall error,0,0.3655
L097,Q-REA-2-060,reading,instructions,medium,41.245,5,0,0,9,2025-01-21T10:20:00,main-idea misinterpretation,0,0.3695
L097,Q-REA-3-010,reading,detail retrieval,hard,54.974,3,0,1,9,2025-01-22T13:02:00,detail retrieval error,0,0.3735
L097,Q-LIS-3-034,listening,dictation,hard,49.722,1,1,0,9,2025-01-20T11:07:00,,0,0.3775
L097,Q-REA-2-044,reading,instructions,medium,103.409,2,1,1,9,2025-01-22T10:29:00,slow but correct response,0,0.3815
L097,Q-LIS-4-037,listening,dictation,advanced,46.084,1,1,0,9,2025-01-20T14:02:00,,0,0.3855
L097,Q-LIS-3-056,listening,numbers,hard,62.393,1,1,0,9,2025-01-20T13:08:00,,0,0.3896
L097,Q-VOC-3-031,vocabulary,false friends,hard,24.343,3,1,1,9,2025-01-22T12:50:00,,0,0.3936
L097,Q-REA-4-056,reading,detail retrieval,advanced,70.263,3,0,0,10,2025-01-24T15:50:00,instruction parsing error,0,0.3976
L097,Q-GRA-3-015,grammar,present perfect,hard,34.334,3,0,0,10,2025-01-25T15:26:00,verb-position error,0,0.4016
L097,Q-REA-3-023,reading,short passage,hard,50.65,1,1,0,10,2025-01-24T15:16:00,,0,0.4056
L097,Q-REA-2-016,reading,short passage,medium,44.408,2,0,0,10,2025-01-23T13:19:00,main-idea misinterpretation,0,0.4096
L097,Q-REA-3-025,reading,dialogue,hard,69.451,2,0,0,10,2025-01-23T17:09:00,instruction parsing error,0,0.4137
L097,Q-REA-3-027,reading,instructions,hard,31.982,1,0,0,10,2025-01-23T14:57:00,instruction parsing error,0,0.4177
L097,Q-REA-3-064,reading,instructions,hard,52.752,2,0,1,10,2025-01-23T09:44:00,main-idea misinterpretation,0,0.4217
L097,Q-REA-2-065,reading,instructions,medium,63.319,4,0,0,10,2025-01-23T12:14:00,detail retrieval error,0,0.4257
L097,Q-LIS-3-031,listening,slow dialogue,hard,67.797,2,1,0,10,2025-01-22T10:21:00,,0,0.4297
L097,Q-VOC-3-062,vocabulary,articles,hard,23.179,1,1,0,10,2025-01-22T13:42:00,,0,0.4337
L097,Q-LIS-2-054,listening,numbers,hard,90.692,2,0,0,10,2025-01-23T10:24:00,dialogue detail omission,1,0.4378
L097,Q-VOC-3-071,vocabulary,separable verbs,hard,28.231,1,1,0,11,2025-01-25T10:47:00,,0,0.4418
L097,Q-LIS-4-018,listening,slow dialogue,advanced,64.571,2,0,1,11,2025-01-24T10:38:00,phoneme discrimination error,0,0.4458
L097,Q-LIS-3-052,listening,chapter audio,hard,55.373,1,1,1,11,2025-01-24T17:27:00,,0,0.4498
L097,Q-REA-3-052,reading,instructions,hard,59.522,2,0,0,11,2025-01-26T14:39:00,detail retrieval error,0,0.4538
L097,Q-LIS-4-018,listening,dictation,hard,71.888,4,0,0,11,2025-01-24T11:26:00,phoneme discrimination error,1,0.4578
L097,Q-REA-3-006,reading,instructions,hard,66.706,3,0,1,11,2025-01-25T12:57:00,main-idea misinterpretation,0,0.4618
L097,Q-REA-4-020,reading,short passage,advanced,37.841,3,0,1,11,2025-01-24T10:07:00,instruction parsing error,0,0.4659
L097,Q-REA-3-036,reading,short passage,hard,77.019,1,0,0,11,2025-01-24T16:48:00,main-idea misinterpretation,0,0.4699
L097,Q-VOC-3-049,vocabulary,false friends,hard,36.203,2,1,0,11,2025-01-26T17:15:00,slow but correct response,0,0.4739
L097,Q-REA-3-019,reading,short passage,hard,62.353,1,0,0,12,2025-01-26T13:04:00,detail retrieval error,0,0.4779
L097,Q-VOC-3-048,vocabulary,articles,hard,39.523,5,0,1,12,2025-01-25T09:43:00,article-gender association error,1,0.4819
L097,Q-REA-3-076,reading,instructions,hard,54.177,3,0,0,12,2025-01-25T16:37:00,instruction parsing error,0,0.4859
L097,Q-REA-3-036,reading,short passage,hard,49.127,2,0,1,12,2025-01-26T17:41:00,instruction parsing error,0,0.49
L097,Q-REA-3-049,reading,dialogue,hard,78.386,2,0,0,12,2025-01-26T09:55:00,instruction parsing error,0,0.494
L097,Q-GRA-4-029,grammar,verb position,advanced,45.201,3,1,0,12,2025-01-27T12:29:00,,0,0.498
L097,Q-REA-4-045,reading,detail retrieval,advanced,93.055,1,1,0,12,2025-01-28T15:26:00,slow but correct response,0,0.502
L097,Q-REA-4-078,reading,instructions,advanced,68.157,3,0,0,12,2025-01-26T14:55:00,detail retrieval error,0,0.506
L097,Q-LIS-3-004,listening,slow dialogue,hard,63.315,3,0,0,12,2025-01-28T17:34:00,dialogue detail omission,0,0.51
L097,Q-REA-4-051,reading,short passage,advanced,67.725,3,1,0,12,2025-01-30T16:19:00,,0,0.5141
L097,Q-REA-3-080,reading,instructions,hard,70.089,5,0,1,12,2025-01-27T12:13:00,main-idea misinterpretation,0,0.5181
L097,Q-REA-4-060,reading,detail retrieval,advanced,93.874,1,0,1,13,2025-01-28T16:32:00,detail retrieval error,0,0.5221
L097,Q-VOC-3-061,vocabulary,separable verbs,hard,16.729,2,0,1,13,2025-01-27T16:53:00,article-gender association error,0,0.5261
L097,Q-GRA-4-069,grammar,present perfect,advanced,47.376,5,1,0,13,2025-01-28T15:38:00,,0,0.5301
L097,Q-REA-4-060,reading,dialogue,advanced,129.827,3,0,1,13,2025-01-29T17:32:00,detail retrieval error,1,0.5341
L097,Q-LIS-3-060,listening,chapter audio,hard,41.695,2,1,1,13,2025-01-28T09:14:00,,0,0.5382
L097,Q-REA-4-060,reading,detail retrieval,hard,52.884,1,0,1,13,2025-01-28T10:52:00,main-idea misinterpretation,1,0.5422
L097,Q-LIS-3-004,listening,chapter audio,hard,57.042,2,0,0,13,2025-01-29T10:00:00,phoneme discrimination error,1,0.5462
L097,Q-REA-4-060,reading,instructions,advanced,44.369,2,0,1,13,2025-01-29T12:25:00,instruction parsing error,1,0.5502
L097,Q-REA-4-034,reading,detail retrieval,advanced,61.953,2,0,1,13,2025-01-29T09:19:00,main-idea misinterpretation,0,0.5542
L097,Q-REA-4-055,reading,detail retrieval,advanced,44.414,1,0,1,13,2025-01-28T16:40:00,main-idea misinterpretation,0,0.5582
L097,Q-REA-4-044,reading,detail retrieval,advanced,77.435,4,1,1,14,2025-01-30T14:53:00,,0,0.5622
L097,Q-VOC-4-037,vocabulary,articles,advanced,27.895,3,0,1,14,2025-01-29T17:54:00,false-friend translation error,0,0.5663
L097,Q-REA-4-005,reading,short passage,advanced,56.48,2,0,0,14,2025-01-30T14:17:00,main-idea misinterpretation,0,0.5703
L097,Q-GRA-3-047,grammar,cases,hard,67.781,2,1,0,14,2025-01-31T13:07:00,slow but correct response,0,0.5743
L097,Q-REA-4-009,reading,short passage,advanced,76.272,1,0,1,14,2025-01-29T11:44:00,main-idea misinterpretation,0,0.5783
L097,Q-REA-3-065,reading,instructions,hard,48.75,1,0,0,14,2025-01-29T12:32:00,instruction parsing error,0,0.5823
L097,Q-GRA-4-064,grammar,cases,advanced,47.689,3,1,1,14,2025-01-29T15:20:00,,0,0.5863
L097,Q-GRA-3-020,grammar,verb position,hard,28.644,2,1,0,14,2025-01-30T16:30:00,,0,0.5904
L097,Q-GRA-3-011,grammar,modal verbs,hard,47.143,2,1,0,14,2025-01-29T14:55:00,,0,0.5944
L097,Q-REA-4-065,reading,instructions,advanced,60.009,2,0,1,15,2025-02-02T16:03:00,detail retrieval error,0,0.5984
L097,Q-GRA-3-040,grammar,modal verbs,hard,45.591,3,1,1,15,2025-02-01T17:11:00,,0,0.6024
L097,Q-REA-4-018,reading,detail retrieval,advanced,72.94,4,0,1,15,2025-01-31T14:59:00,main-idea misinterpretation,0,0.6064
L097,Q-REA-4-018,reading,short passage,advanced,91.681,1,0,1,15,2025-01-31T10:01:00,main-idea misinterpretation,1,0.6104
L097,Q-LIS-4-043,listening,numbers,advanced,40.229,1,1,0,15,2025-01-29T10:40:00,,0,0.6145
L097,Q-REA-3-025,reading,detail retrieval,hard,50.03,5,0,1,15,2025-02-01T16:38:00,main-idea misinterpretation,0,0.6185
L097,Q-REA-3-025,reading,dialogue,advanced,70.077,2,0,0,15,2025-01-31T13:18:00,instruction parsing error,1,0.6225
L097,Q-REA-3-025,reading,dialogue,advanced,51.282,5,0,0,15,2025-01-31T16:53:00,main-idea misinterpretation,1,0.6265
L097,Q-LIS-3-051,listening,dictation,hard,59.629,2,0,0,15,2025-01-30T17:48:00,number misrecognition,0,0.6305
L097,Q-REA-3-025,reading,short passage,advanced,61.353,2,0,1,16,2025-02-02T17:54:00,instruction parsing error,1,0.6345
L097,Q-REA-4-006,reading,dialogue,advanced,39.529,4,0,0,16,2025-02-01T17:35:00,main-idea misinterpretation,0,0.6386
L097,Q-REA-4-002,reading,detail retrieval,advanced,90.086,6,0,0,16,2025-02-02T17:53:00,main-idea misinterpretation,0,0.6426
L097,Q-REA-4-045,reading,instructions,advanced,46.303,2,0,0,16,2025-02-05T17:48:00,main-idea misinterpretation,0,0.6466
L097,Q-REA-4-059,reading,instructions,advanced,70.158,1,0,0,16,2025-02-03T11:43:00,instruction parsing error,0,0.6506
L097,Q-REA-4-059,reading,instructions,advanced,52.423,2,0,1,16,2025-02-02T12:00:00,detail retrieval error,1,0.6546
L097,Q-LIS-4-033,listening,slow dialogue,advanced,105.437,3,0,0,16,2025-02-04T16:20:00,dialogue detail omission,0,0.6586
L097,Q-LIS-4-033,listening,numbers,advanced,62.153,2,0,1,16,2025-02-03T09:18:00,number misrecognition,1,0.6627
L097,Q-REA-4-015,reading,short passage,advanced,64.086,1,0,1,16,2025-02-03T10:47:00,main-idea misinterpretation,0,0.6667
L097,Q-REA-4-015,reading,detail retrieval,hard,44.674,2,0,1,16,2025-02-02T14:47:00,main-idea misinterpretation,1,0.6707
L097,Q-VOC-3-005,vocabulary,false friends,hard,27.134,2,0,1,16,2025-02-04T09:02:00,article-gender association error,0,0.6747
L097,Q-GRA-4-047,grammar,present perfect,advanced,44.632,2,1,0,17,2025-02-03T11:10:00,,0,0.6787
L097,Q-REA-4-015,reading,dialogue,advanced,58.31,2,0,1,17,2025-02-04T12:13:00,main-idea misinterpretation,1,0.6827
L097,Q-LIS-3-061,listening,numbers,hard,42.594,2,0,0,17,2025-02-03T17:42:00,number misrecognition,0,0.6867
L097,Q-VOC-3-005,vocabulary,articles,hard,33.646,2,0,0,17,2025-02-05T14:22:00,false-friend translation error,1,0.6908
L097,Q-GRA-4-060,grammar,cases,advanced,44.42,2,1,0,17,2025-02-05T10:29:00,,0,0.6948
L097,Q-REA-4-030,reading,short passage,advanced,107.002,2,0,1,17,2025-02-04T11:43:00,detail retrieval error,0,0.6988
L097,Q-GRA-4-019,grammar,cases,advanced,63.467,5,1,1,17,2025-02-03T15:20:00,slow but correct response,0,0.7028
L097,Q-VOC-3-004,vocabulary,separable verbs,hard,19.58,2,1,1,17,2025-02-04T13:51:00,,0,0.7068
L097,Q-REA-4-022,reading,instructions,advanced,70.427,3,0,1,17,2025-02-03T16:59:00,main-idea misinterpretation,0,0.7108
L097,Q-REA-4-002,reading,detail retrieval,advanced,112.72,1,0,1,17,2025-02-02T09:57:00,detail retrieval error,0,0.7149
L097,Q-REA-4-009,reading,instructions,advanced,63.484,2,1,0,17,2025-02-03T11:27:00,,0,0.7189
L097,Q-REA-4-073,reading,short passage,advanced,41.799,1,0,0,17,2025-02-03T15:56:00,instruction parsing error,0,0.7229
L097,Q-REA-4-018,reading,detail retrieval,advanced,74.536,3,0,1,17,2025-02-04T16:27:00,main-idea misinterpretation,0,0.7269
L097,Q-REA-4-053,reading,instructions,advanced,76.66,4,0,1,18,2025-02-06T16:35:00,instruction parsing error,0,0.7309
L097,Q-VOC-4-067,vocabulary,articles,advanced,41.119,5,0,1,18,2025-02-07T09:32:00,false-friend translation error,0,0.7349
L097,Q-REA-4-053,reading,detail retrieval,advanced,74.978,6,0,1,18,2025-02-06T11:52:00,main-idea misinterpretation,1,0.739
L097,Q-REA-3-072,reading,short passage,hard,53.247,1,1,0,18,2025-02-07T09:05:00,,0,0.743
L097,Q-LIS-3-038,listening,numbers,hard,37.572,2,1,0,18,2025-02-06T15:23:00,,0,0.747
L097,Q-REA-4-067,reading,detail retrieval,advanced,70.223,4,0,0,18,2025-02-07T16:53:00,instruction parsing error,0,0.751
L097,Q-REA-4-067,reading,instructions,advanced,59.234,3,0,0,18,2025-02-04T12:18:00,detail retrieval error,1,0.755
L097,Q-REA-4-067,reading,short passage,advanced,38.435,4,0,1,18,2025-02-06T11:31:00,main-idea misinterpretation,1,0.759
L097,Q-REA-4-080,reading,instructions,advanced,54.296,3,0,1,18,2025-02-07T15:07:00,detail retrieval error,0,0.7631
L097,Q-REA-3-058,reading,instructions,hard,95.102,3,0,1,19,2025-02-08T13:10:00,main-idea misinterpretation,0,0.7671
L097,Q-GRA-3-074,grammar,verb position,hard,51.379,2,0,1,19,2025-02-08T17:02:00,case-marking error,0,0.7711
L097,Q-REA-4-012,reading,dialogue,advanced,69.653,2,0,0,19,2025-02-06T11:58:00,instruction parsing error,0,0.7751
L097,Q-VOC-4-035,vocabulary,false friends,advanced,25.885,4,1,0,19,2025-02-08T09:50:00,,0,0.7791
L097,Q-REA-4-005,reading,short passage,advanced,37.491,2,0,1,19,2025-02-07T17:56:00,main-idea misinterpretation,0,0.7831
L097,Q-REA-4-036,reading,instructions,advanced,60.457,3,0,1,19,2025-02-06T16:38:00,detail retrieval error,0,0.7871
L097,Q-REA-4-009,reading,short passage,advanced,63.248,3,0,1,19,2025-02-08T11:26:00,main-idea misinterpretation,0,0.7912
L097,Q-REA-3-005,reading,instructions,hard,67.329,3,0,1,19,2025-02-07T10:07:00,main-idea misinterpretation,0,0.7952
L097,Q-REA-4-026,reading,detail retrieval,advanced,77.436,3,0,0,20,2025-02-09T14:34:00,main-idea misinterpretation,0,0.7992
L097,Q-REA-4-022,reading,detail retrieval,advanced,60.377,1,0,1,20,2025-02-12T10:50:00,instruction parsing error,0,0.8032
L097,Q-REA-4-060,reading,dialogue,advanced,68.576,5,0,1,20,2025-02-10T12:15:00,main-idea misinterpretation,0,0.8072
L097,Q-VOC-4-014,vocabulary,daily verbs,advanced,21.842,2,0,1,20,2025-02-09T11:07:00,vocabulary recall error,0,0.8112
L097,Q-GRA-4-037,grammar,cases,advanced,34.86,4,1,0,20,2025-02-10T17:53:00,,0,0.8153
L097,Q-REA-4-042,reading,instructions,advanced,71.828,2,1,0,20,2025-02-11T12:16:00,,0,0.8193
L097,Q-REA-4-079,reading,instructions,advanced,109.2,2,1,0,20,2025-02-09T15:42:00,slow but correct response,0,0.8233
L097,Q-REA-4-061,reading,detail retrieval,advanced,96.698,3,0,0,20,2025-02-09T10:52:00,detail retrieval error,0,0.8273
L097,Q-LIS-3-061,listening,slow dialogue,advanced,47.502,2,0,1,20,2025-02-12T15:28:00,dialogue detail omission,1,0.8313
L097,Q-GRA-4-041,grammar,modal verbs,advanced,44.423,3,0,0,20,2025-02-08T09:31:00,verb-position error,0,0.8353
L097,Q-REA-4-061,reading,dialogue,advanced,106.531,5,0,1,20,2025-02-10T12:50:00,main-idea misinterpretation,1,0.8394
L097,Q-REA-4-063,reading,detail retrieval,advanced,60.267,1,0,1,20,2025-02-10T16:43:00,main-idea misinterpretation,0,0.8434
L097,Q-REA-4-066,reading,short passage,advanced,58.849,3,0,1,20,2025-02-09T09:32:00,main-idea misinterpretation,0,0.8474
L097,Q-REA-4-066,reading,short passage,advanced,66.766,4,0,1,21,2025-02-11T10:56:00,main-idea misinterpretation,1,0.8514
L097,Q-LIS-3-061,listening,chapter audio,advanced,47.315,2,0,0,21,2025-02-12T11:20:00,number misrecognition,1,0.8554
L097,Q-GRA-4-005,grammar,verb position,advanced,26.764,2,1,1,21,2025-02-11T17:25:00,,0,0.8594
L097,Q-VOC-4-066,vocabulary,articles,advanced,25.946,3,1,0,21,2025-02-11T11:21:00,,0,0.8635
L097,Q-REA-4-044,reading,short passage,advanced,56.937,2,0,1,21,2025-02-10T15:26:00,instruction parsing error,0,0.8675
L097,Q-REA-4-021,reading,detail retrieval,advanced,117.652,5,0,0,21,2025-02-12T16:24:00,detail retrieval error,0,0.8715
L097,Q-GRA-4-009,grammar,present perfect,advanced,34.769,1,1,1,21,2025-02-11T14:40:00,,0,0.8755
L097,Q-REA-4-021,reading,dialogue,advanced,66.087,4,0,0,21,2025-02-12T13:31:00,main-idea misinterpretation,1,0.8795
L097,Q-REA-4-034,reading,detail retrieval,advanced,97.944,2,0,1,21,2025-02-12T17:26:00,instruction parsing error,0,0.8835
L097,Q-REA-4-050,reading,instructions,advanced,63.536,2,0,1,21,2025-02-13T17:29:00,main-idea misinterpretation,0,0.8876
L097,Q-LIS-4-044,listening,numbers,advanced,39.412,2,1,0,21,2025-02-12T16:40:00,,0,0.8916
L097,Q-REA-4-003,reading,instructions,advanced,58.787,3,0,1,21,2025-02-11T11:43:00,instruction parsing error,0,0.8956
L097,Q-REA-4-076,reading,instructions,advanced,55.537,2,0,0,21,2025-02-11T16:35:00,main-idea misinterpretation,0,0.8996
L097,Q-LIS-4-077,listening,chapter audio,advanced,65.39,2,1,0,22,2025-02-14T14:57:00,,0,0.9036
L097,Q-LIS-4-055,listening,slow dialogue,advanced,55.247,2,1,0,22,2025-02-12T09:48:00,,0,0.9076
L097,Q-REA-4-037,reading,dialogue,advanced,55.288,1,1,0,22,2025-02-13T09:44:00,,0,0.9116
L097,Q-GRA-4-022,grammar,verb position,advanced,43.251,2,1,0,22,2025-02-13T13:21:00,,0,0.9157
L097,Q-REA-4-069,reading,dialogue,advanced,46.24,2,0,0,22,2025-02-11T13:44:00,instruction parsing error,0,0.9197
L097,Q-VOC-4-075,vocabulary,daily verbs,advanced,30.387,2,1,0,22,2025-02-13T11:45:00,,0,0.9237
L097,Q-REA-4-005,reading,detail retrieval,advanced,85.509,2,0,1,22,2025-02-12T11:39:00,main-idea misinterpretation,0,0.9277
L097,Q-GRA-4-022,grammar,cases,advanced,58.908,1,1,0,22,2025-02-14T10:17:00,slow but correct response,0,0.9317
L097,Q-LIS-4-022,listening,chapter audio,advanced,57.338,1,1,1,22,2025-02-12T16:41:00,,0,0.9357
L097,Q-VOC-4-076,vocabulary,separable verbs,advanced,34.606,1,1,0,22,2025-02-15T09:43:00,slow but correct response,0,0.9398
L097,Q-REA-4-005,reading,instructions,advanced,67.667,2,0,1,22,2025-02-14T11:44:00,instruction parsing error,1,0.9438
L097,Q-LIS-4-027,listening,dictation,advanced,40.539,2,1,1,23,2025-02-16T15:40:00,,0,0.9478
L097,Q-VOC-4-040,vocabulary,daily verbs,advanced,16.52,6,0,0,23,2025-02-14T14:18:00,vocabulary recall error,0,0.9518
L097,Q-LIS-4-016,listening,dictation,advanced,43.235,4,1,0,23,2025-02-15T13:13:00,,0,0.9558
L097,Q-REA-4-023,reading,short passage,advanced,62.752,1,1,1,23,2025-02-16T16:15:00,,0,0.9598
L097,Q-LIS-4-048,listening,chapter audio,advanced,66.322,2,1,0,23,2025-02-15T17:25:00,,0,0.9639
L097,Q-GRA-4-041,grammar,modal verbs,advanced,42.914,4,0,0,23,2025-02-17T14:12:00,verb-position error,1,0.9679
L097,Q-REA-4-033,reading,dialogue,advanced,57.147,4,1,0,23,2025-02-15T11:55:00,,0,0.9719
L097,Q-REA-4-026,reading,instructions,advanced,89.893,2,1,1,23,2025-02-13T10:48:00,slow but correct response,0,0.9759
L097,Q-LIS-4-066,listening,slow dialogue,advanced,54.534,3,1,0,24,2025-02-18T17:34:00,,0,0.9799
L097,Q-REA-4-028,reading,short passage,advanced,61.668,1,1,0,24,2025-02-18T15:42:00,,0,0.9839
L097,Q-GRA-4-068,grammar,modal verbs,advanced,39.679,2,1,0,24,2025-02-15T15:57:00,,0,0.988
L097,Q-LIS-4-054,listening,chapter audio,advanced,59.495,1,1,1,24,2025-02-16T13:23:00,,0,0.992
L097,Q-REA-4-017,reading,instructions,advanced,66.01,6,0,0,24,2025-02-15T11:24:00,detail retrieval error,0,0.996
L097,Q-REA-4-006,reading,detail retrieval,advanced,89.79,2,1,1,24,2025-02-17T11:03:00,slow but correct response,0,1.0
L098,Q-LIS-2-002,listening,numbers,medium,61.921,3,0,0,1,2025-01-07T11:40:00,phoneme discrimination error,0,0.0
L098,Q-REA-1-008,reading,dialogue,easy,76.356,3,0,0,1,2025-01-08T15:58:00,detail retrieval error,0,0.0028
L098,Q-REA-1-008,reading,short passage,medium,52.753,2,0,1,1,2025-01-06T14:14:00,main-idea misinterpretation,1,0.0057
L098,Q-LIS-2-075,listening,numbers,medium,36.295,2,1,0,1,2025-01-06T10:24:00,,0,0.0085
L098,Q-GRA-2-009,grammar,verb position,medium,32.373,1,1,0,1,2025-01-07T13:25:00,,0,0.0114
L098,Q-REA-1-062,reading,detail retrieval,easy,55.193,3,0,1,1,2025-01-06T11:34:00,instruction parsing error,0,0.0142
L098,Q-GRA-1-038,grammar,verb position,easy,22.374,2,1,0,1,2025-01-06T13:24:00,,0,0.017
L098,Q-GRA-1-015,grammar,cases,easy,43.127,1,1,0,1,2025-01-07T11:40:00,,0,0.0199
L098,Q-REA-2-004,reading,dialogue,medium,82.22,2,0,0,1,2025-01-07T15:50:00,main-idea misinterpretation,0,0.0227
L098,Q-REA-2-004,reading,instructions,easy,64.356,3,0,1,1,2025-01-06T09:03:00,instruction parsing error,1,0.0256
L098,Q-GRA-1-021,grammar,verb position,easy,53.429,2,1,0,1,2025-01-06T15:55:00,,0,0.0284
L098,Q-LIS-1-003,listening,chapter audio,easy,44.294,2,0,1,1,2025-01-07T09:28:00,number misrecognition,0,0.0312
L098,Q-LIS-1-065,listening,dictation,easy,53.438,1,0,0,2,2025-01-07T12:35:00,number misrecognition,0,0.0341
L098,Q-VOC-1-073,vocabulary,false friends,easy,35.962,1,1,0,2,2025-01-08T15:40:00,slow but correct response,0,0.0369
L098,Q-REA-1-069,reading,short passage,easy,52.414,1,0,0,2,2025-01-08T15:59:00,detail retrieval error,0,0.0398
L098,Q-LIS-1-003,listening,chapter audio,easy,36.549,2,1,0,2,2025-01-08T17:23:00,,0,0.0426
L098,Q-VOC-1-061,vocabulary,separable verbs,easy,21.216,3,0,0,2,2025-01-08T16:06:00,false-friend translation error,0,0.0455
L098,Q-REA-1-003,reading,short passage,easy,51.991,2,0,0,2,2025-01-07T12:12:00,detail retrieval error,0,0.0483
L098,Q-REA-1-022,reading,instructions,easy,68.945,1,1,0,2,2025-01-08T16:36:00,,0,0.0511
L098,Q-REA-1-003,reading,short passage,easy,70.351,2,0,0,2,2025-01-08T14:40:00,detail retrieval error,1,0.054
L098,Q-REA-2-008,reading,instructions,medium,56.915,1,1,0,2,2025-01-09T11:28:00,,0,0.0568
L098,Q-REA-1-003,reading,detail retrieval,easy,29.819,2,0,1,2,2025-01-07T11:49:00,detail retrieval error,1,0.0597
L098,Q-REA-1-062,reading,detail retrieval,easy,73.369,4,0,0,3,2025-01-09T13:14:00,instruction parsing error,0,0.0625
L098,Q-REA-1-062,reading,instructions,medium,45.015,3,0,0,3,2025-01-09T14:37:00,instruction parsing error,1,0.0653
L098,Q-REA-1-010,reading,dialogue,easy,40.486,1,1,0,3,2025-01-09T12:11:00,,0,0.0682
L098,Q-REA-1-062,reading,short passage,easy,61.709,2,0,1,3,2025-01-08T16:46:00,instruction parsing error,1,0.071
L098,Q-LIS-1-065,listening,numbers,medium,63.996,3,0,0,3,2025-01-09T14:07:00,number misrecognition,1,0.0739
L098,Q-REA-1-080,reading,short passage,easy,65.065,1,1,1,3,2025-01-09T14:48:00,,0,0.0767
L098,Q-REA-1-014,reading,instructions,easy,66.726,1,0,0,3,2025-01-11T12:33:00,main-idea misinterpretation,0,0.0795
L098,Q-LIS-2-018,listening,dictation,medium,40.24,2,1,0,3,2025-01-08T11:48:00,,0,0.0824
L098,Q-REA-1-077,reading,dialogue,easy,38.692,1,1,0,3,2025-01-11T17:06:00,,0,0.0852
L098,Q-LIS-1-080,listening,dictation,easy,61.24,1,0,0,3,2025-01-07T13:58:00,phoneme discrimination error,0,0.0881
L098,Q-REA-1-007,reading,dialogue,easy,55.139,2,0,0,4,2025-01-10T12:47:00,detail retrieval error,0,0.0909
L098,Q-LIS-2-045,listening,numbers,medium,39.724,3,1,0,4,2025-01-09T15:12:00,,0,0.0938
